tripduration;Starttime;Stoptime;start station id;start station name;start station latitude;start station longitude;end station id;end station name;end station latitude;end station longitude;bikeid
2342;01/09/2019 14:34;01/09/2019 15:13;58;Mugar Way at Beacon St;42,3555363;-71,0728687;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;4781
1562;01/09/2019 14:34;01/09/2019 15:00;329;Washington St at Myrtle St;42,3816998;-71,0837759;80;MIT Stata Center at Vassar St / Main St;42,362131;-71,091156;4699
784;01/09/2019 14:34;01/09/2019 14:48;208;Oak Square - 615 Washington St;42,35057;-71,166491;338;Commonwealth Ave at Kelton St;42,348359;-71,139972;5557
2310;01/09/2019 14:34;01/09/2019 15:13;58;Mugar Way at Beacon St;42,3555363;-71,0728687;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;4675
2486;01/09/2019 14:35;01/09/2019 15:16;93;JFK/UMass T Stop;42,3203397;-71,0511804;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;4957
603;01/09/2019 14:35;01/09/2019 14:45;95;Cambridge St - at Columbia St / Webster Ave;42,372969;-71,094445;89;Harvard Law School at Mass Ave / Jarvis St;42,379011;-71,119945;5164
236;01/09/2019 14:35;01/09/2019 14:39;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;2310
777;01/09/2019 14:35;01/09/2019 14:48;39;Washington St at Rutland St;42,3385146;-71,0740408;363;Harrison Ave at Mullins Way;42,345216;-71,06384;5603
1851;01/09/2019 14:35;01/09/2019 15:06;180;Mt Auburn;42,3747863;-71,1332023;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;3623
811;01/09/2019 14:35;01/09/2019 14:48;39;Washington St at Rutland St;42,3385146;-71,0740408;152;Ink Block - Harrison Ave at Herald St;42,345901;-71,063187;5332
3110;01/09/2019 14:35;01/09/2019 15:27;47;Cross St at Hanover St;42,362811;-71,056067;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,357219;-71,113872;3990
3106;01/09/2019 14:35;01/09/2019 15:27;47;Cross St at Hanover St;42,362811;-71,056067;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,357219;-71,113872;4924
560;01/09/2019 14:35;01/09/2019 14:44;333;699 Mt Auburn St;42,3750024;-71,1487161;180;Mt Auburn;42,374786;-71,133202;3935
499;01/09/2019 14:35;01/09/2019 14:43;96;Cambridge Main Library at Broadway / Trowbridge St;42,373379;-71,111075;409;Elm St at White St;42,389524;-71,116941;1035
912;01/09/2019 14:35;01/09/2019 14:50;40;Lewis Wharf at Atlantic Ave;42,363871;-71,050877;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;5540
980;01/09/2019 14:35;01/09/2019 14:51;40;Lewis Wharf at Atlantic Ave;42,363871;-71,050877;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;4791
541;01/09/2019 14:35;01/09/2019 14:44;333;699 Mt Auburn St;42,3750024;-71,1487161;180;Mt Auburn;42,374786;-71,133202;4539
1164;01/09/2019 14:35;01/09/2019 14:55;20;Aquarium T Stop - 200 Atlantic Ave;42,3599118;-71,0514298;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;5010
1261;01/09/2019 14:35;01/09/2019 14:56;61;Boylston St at Fairfield St;42,348762;-71,082383;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,357219;-71,113872;4780
1257;01/09/2019 14:35;01/09/2019 14:56;61;Boylston St at Fairfield St;42,348762;-71,082383;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,357219;-71,113872;4212
1165;01/09/2019 14:35;01/09/2019 14:55;20;Aquarium T Stop - 200 Atlantic Ave;42,3599118;-71,0514298;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;3889
1136;01/09/2019 14:35;01/09/2019 14:54;11;Longwood Ave at Binney St;42,338629;-71,1065;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;2328
358;01/09/2019 14:35;01/09/2019 14:41;221;Verizon Innovation Hub 10 Ware Street;42,3725087;-71,1130536;79;Beacon St at Washington / Kirkland;42,37842;-71,105668;4082
1246;01/09/2019 14:35;01/09/2019 14:56;356;Charlestown Navy Yard;42,3741246;-71,054812;369;Boston Public Market;42,362549;-71,057374;416
344;01/09/2019 14:36;01/09/2019 14:41;416;Blossom St at Charles St;42,3643559;-71,0695937;190;Nashua Street at Red Auerbach Way;42,365673;-71,064263;1680
1238;01/09/2019 14:36;01/09/2019 14:56;356;Charlestown Navy Yard;42,3741246;-71,054812;369;Boston Public Market;42,362549;-71,057374;3504
1596;01/09/2019 14:36;01/09/2019 15:02;214;Airport T Stop - Bremen St at Brooks St;42,3753352;-71,0313159;214;Airport T Stop - Bremen St at Brooks St;42,375335;-71,031316;2939
2814;01/09/2019 14:36;01/09/2019 15:23;332;Harvard Ave at Brainerd Rd;42,3495302;-71,1302277;160;Wentworth Institute of Technology - Huntington Ave at Vancouver St;42,337586;-71,096271;4777
648;01/09/2019 14:36;01/09/2019 14:47;390;Broadway at Lynde St;42,3964836;-71,0654676;388;Main Street at Carter Street;42,40413;-71,0613;2744
386;01/09/2019 14:36;01/09/2019 14:42;13;Boston Medical Center - E Concord St at Harrison Ave;42,3363992;-71,0730671;412;Washington St at Peters Park;42,343033;-71,066887;5042
710;01/09/2019 14:36;01/09/2019 14:48;58;Mugar Way at Beacon St;42,3555363;-71,0728687;11;Longwood Ave at Binney St;42,338629;-71,1065;3463
618;01/09/2019 14:36;01/09/2019 14:46;233;St Mary's;42,3461971;-71,1072868;342;Boylston St at Jersey St;42,344651;-71,097325;3068
2283;01/09/2019 14:36;01/09/2019 15:14;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;5331
1004;01/09/2019 14:36;01/09/2019 14:53;152;Ink Block - Harrison Ave at Herald St;42,345901;-71,063187;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;4761
995;01/09/2019 14:36;01/09/2019 14:53;152;Ink Block - Harrison Ave at Herald St;42,345901;-71,063187;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;5233
873;01/09/2019 14:36;01/09/2019 14:51;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;9;Commonwealth Ave at Agganis Way;42,351692;-71,119035;2132
858;01/09/2019 14:36;01/09/2019 14:51;335;Harvard St at Greene-Rose Heritage Park;42,3659943;-71,0952222;41;Packard's Corner - Commonwealth Ave at Brighton Ave;42,352261;-71,123831;2048
877;01/09/2019 14:36;01/09/2019 14:51;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;9;Commonwealth Ave at Agganis Way;42,351692;-71,119035;2644
2405;01/09/2019 14:36;01/09/2019 15:17;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;3850
1545;01/09/2019 14:37;01/09/2019 15:02;81;Chinatown T Stop;42,352409;-71,062679;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;5040
913;01/09/2019 14:37;01/09/2019 14:52;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;33;Kenmore Square;42,348706;-71,097009;4178
673;01/09/2019 14:37;01/09/2019 14:48;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;5435
1345;01/09/2019 14:37;01/09/2019 14:59;279;Williams St at Washington St;42,306539;-71,107669;16;Back Bay T Stop - Dartmouth St at Stuart St;42,348074;-71,07657;5132
1576;01/09/2019 14:37;01/09/2019 15:03;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;370;Dartmouth St at Newbury St;42,350961;-71,077828;2166
2370;01/09/2019 14:37;01/09/2019 15:16;354;Washington St at Egremont Rd;42,3428684;-71,1412784;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;5643
1507;01/09/2019 14:37;01/09/2019 15:02;81;Chinatown T Stop;42,352409;-71,062679;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;4814
3660;01/09/2019 14:37;01/09/2019 15:38;70;Harvard Kennedy School at Bennett St / Eliot St;42,3722168;-71,1218807;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;3958
1578;01/09/2019 14:37;01/09/2019 15:03;94;Main St at Austin St;42,375603;-71,064608;318;Ames St at Broadway;42,363693;-71,087567;5221
2664;01/09/2019 14:37;01/09/2019 15:21;59;Chinatown Gate Plaza;42,351356;-71,059367;413;Kennedy-Longfellow School 158 Spring St;42,369553;-71,08579;5296
153;01/09/2019 14:37;01/09/2019 14:40;211;Piers Park;42,3648929;-71,0349718;212;Maverick Square - Lewis Mall;42,368844;-71,039778;3934
418;01/09/2019 14:37;01/09/2019 14:44;330;30 Dane St;42,3810014;-71,1040252;110;Harvard University Gund Hall at Quincy St / Kirkland S;42,376369;-71,114025;5328
155;01/09/2019 14:37;01/09/2019 14:40;211;Piers Park;42,3648929;-71,0349718;212;Maverick Square - Lewis Mall;42,368844;-71,039778;3423
1565;01/09/2019 14:37;01/09/2019 15:03;94;Main St at Austin St;42,375603;-71,064608;318;Ames St at Broadway;42,363693;-71,087567;3541
1694;01/09/2019 14:37;01/09/2019 15:05;369;Boston Public Market;42,3625485;-71,0573736;161;W Broadway at D St;42,339109;-71,051443;5532
931;01/09/2019 14:37;01/09/2019 14:53;96;Cambridge Main Library at Broadway / Trowbridge St;42,373379;-71,111075;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;2094
381;01/09/2019 14:37;01/09/2019 14:44;384;Clarendon St at Newbury St;42,3515531;-71,0756903;352;Ring Rd;42,348278;-71,080449;3238
4032;01/09/2019 14:37;01/09/2019 15:45;189;Kendall T;42,3624278;-71,0849547;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;1564
4029;01/09/2019 14:37;01/09/2019 15:45;189;Kendall T;42,3624278;-71,0849547;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;2358
113;01/09/2019 14:38;01/09/2019 14:39;14;HMS/HSPH - Avenue Louis Pasteur at Longwood Ave;42,3374175;-71,1028612;11;Longwood Ave at Binney St;42,338629;-71,1065;5343
4024;01/09/2019 14:38;01/09/2019 15:45;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;374;Tremont St at Hamilton Pl;42,356683;-71,061666;4812
673;01/09/2019 14:38;01/09/2019 14:49;200;Washington St at Melnea Cass Blvd;42,332817;-71,081198;49;Stuart St at Charles St;42,351146;-71,066289;4062
1498;01/09/2019 14:38;01/09/2019 15:03;342;Boylston St at Jersey St;42,3446506;-71,097325;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;5178
565;01/09/2019 14:38;01/09/2019 14:47;82;Beacon St at Tappan St;42,3382668;-71,1389468;69;Coolidge Corner - Beacon St at Centre St;42,341598;-71,123338;3347
376;01/09/2019 14:38;01/09/2019 14:44;116;359 Broadway - Broadway at Fayette Street;42,370803;-71,104412;110;Harvard University Gund Hall at Quincy St / Kirkland S;42,376369;-71,114025;4157
10147;01/09/2019 14:38;01/09/2019 17:27;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;374;Tremont St at Hamilton Pl;42,356683;-71,061666;4445
335;01/09/2019 14:38;01/09/2019 14:43;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;417;Columbus Ave at W. Canton St;42,344742;-71,076482;5095
3067;01/09/2019 14:38;01/09/2019 15:29;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;64;Congress St at Sleeper St;42,351005;-71,0493;2563
1495;01/09/2019 14:38;01/09/2019 15:03;342;Boylston St at Jersey St;42,3446506;-71,097325;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;5461
386;01/09/2019 14:38;01/09/2019 14:44;196;Roxbury YMCA - Warren St at MLK Blvd;42,3178733;-71,0824308;201;NCAAA - Walnut Ave at Crawford St;42,316902;-71,091946;5485
1496;01/09/2019 14:38;01/09/2019 15:03;342;Boylston St at Jersey St;42,3446506;-71,097325;84;CambridgeSide Galleria - CambridgeSide PL at Land Blvd;42,366981;-71,076472;5423
3049;01/09/2019 14:38;01/09/2019 15:29;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;64;Congress St at Sleeper St;42,351005;-71,0493;5320
2210;01/09/2019 14:38;01/09/2019 15:15;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;59;Chinatown Gate Plaza;42,351356;-71,059367;4964
2212;01/09/2019 14:38;01/09/2019 15:15;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;59;Chinatown Gate Plaza;42,351356;-71,059367;3428
633;01/09/2019 14:38;01/09/2019 14:49;163;The Lawn on D;42,344792;-71,044024;24;Seaport Square - Seaport Blvd at Northern Ave;42,351482;-71,044361;3393
5181;01/09/2019 14:38;01/09/2019 16:05;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;20;Aquarium T Stop - 200 Atlantic Ave;42,359912;-71,05143;5460
9371;01/09/2019 14:38;01/09/2019 17:15;54;Tremont St at West St;42,354979;-71,063348;54;Tremont St at West St;42,354979;-71,063348;4475
319;01/09/2019 14:38;01/09/2019 14:44;131;Jackson Square T Stop;42,3229312;-71,1001414;27;Roxbury Crossing T Stop - Columbus Ave at Tremont St;42,331184;-71,095171;844
848;01/09/2019 14:38;01/09/2019 14:53;26;Washington St at Waltham St;42,341522;-71,068922;23;Boston City Hall - 28 State St;42,35892;-71,057629;4414
412;01/09/2019 14:39;01/09/2019 14:45;364;Tremont St at Northampton St;42,3388956;-71,0814998;385;Albany St at E. Brookline St;42,336648;-71,068945;5645
9367;01/09/2019 14:39;01/09/2019 17:15;54;Tremont St at West St;42,354979;-71,063348;54;Tremont St at West St;42,354979;-71,063348;3371
1081;01/09/2019 14:39;01/09/2019 14:57;82;Beacon St at Tappan St;42,3382668;-71,1389468;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,336244;-71,087986;5066
2102;01/09/2019 14:39;01/09/2019 15:14;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;58;Mugar Way at Beacon St;42,355536;-71,072869;3027
1711;01/09/2019 14:39;01/09/2019 15:07;416;Blossom St at Charles St;42,3643559;-71,0695937;176;Lesley University;42,386748;-71,119019;4
604;01/09/2019 14:39;01/09/2019 14:49;163;The Lawn on D;42,344792;-71,044024;24;Seaport Square - Seaport Blvd at Northern Ave;42,351482;-71,044361;4499
2315;01/09/2019 14:39;01/09/2019 15:17;335;Harvard St at Greene-Rose Heritage Park;42,3659943;-71,0952222;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;262
616;01/09/2019 14:39;01/09/2019 14:49;167;Ryan Playground - Dorchester Ave at Harbor View St;42,317642;-71,056664;405;Sydney St at Carson St;42,320394;-71,053554;4123
2213;01/09/2019 14:39;01/09/2019 15:16;139;Dana Park;42,3617804;-71,1080995;27;Roxbury Crossing T Stop - Columbus Ave at Tremont St;42,331184;-71,095171;4532
648;01/09/2019 14:39;01/09/2019 14:50;61;Boylston St at Fairfield St;42,348762;-71,082383;33;Kenmore Square;42,348706;-71,097009;2194
745;01/09/2019 14:39;01/09/2019 14:52;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;4719
1214;01/09/2019 14:39;01/09/2019 14:59;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;296;Farragut Rd at E. 6th St;42,3334;-71,02495;5245
534;01/09/2019 14:39;01/09/2019 14:48;61;Boylston St at Fairfield St;42,348762;-71,082383;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;2544
734;01/09/2019 14:39;01/09/2019 14:52;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;3429
1146;01/09/2019 14:39;01/09/2019 14:59;40;Lewis Wharf at Atlantic Ave;42,363871;-71,050877;98;Warren St at Chelsea St;42,371848;-71,060292;2584
506;01/09/2019 14:39;01/09/2019 14:48;381;Inman Square at Springfield St.;42,3743841;-71,1001575;108;Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St;42,377945;-71,116865;3365
1659;01/09/2019 14:40;01/09/2019 15:07;416;Blossom St at Charles St;42,3643559;-71,0695937;176;Lesley University;42,386748;-71,119019;2488
1407;01/09/2019 14:40;01/09/2019 15:03;9;Commonwealth Ave at Agganis Way;42,351692;-71,1190349;342;Boylston St at Jersey St;42,344651;-71,097325;4167
1148;01/09/2019 14:40;01/09/2019 14:59;145;Rindge Avenue - O'Neill Library;42,392766;-71,129042;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;3609
275;01/09/2019 14:40;01/09/2019 14:45;80;MIT Stata Center at Vassar St / Main St;42,3621312;-71,091156;413;Kennedy-Longfellow School 158 Spring St;42,369553;-71,08579;3532
797;01/09/2019 14:40;01/09/2019 14:53;115;Porter Square Station;42,387995;-71,119084;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;5090
1073;01/09/2019 14:40;01/09/2019 14:58;40;Lewis Wharf at Atlantic Ave;42,363871;-71,050877;98;Warren St at Chelsea St;42,371848;-71,060292;4845
1104;01/09/2019 14:40;01/09/2019 14:59;81;Chinatown T Stop;42,352409;-71,062679;136;ID Building West;42,344796;-71,031614;582
6607;01/09/2019 14:40;01/09/2019 16:31;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;3565
4717;01/09/2019 14:40;01/09/2019 15:59;339;Archdale Rd at Washington St;42,2926659;-71,1211954;339;Archdale Rd at Washington St;42,292666;-71,121195;2572
621;01/09/2019 14:40;01/09/2019 14:51;79;Beacon St at Washington / Kirkland;42,37842;-71,105668;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;3584
354;01/09/2019 14:41;01/09/2019 14:46;390;Broadway at Lynde St;42,3964836;-71,0654676;388;Main Street at Carter Street;42,40413;-71,0613;3100
4722;01/09/2019 14:41;01/09/2019 15:59;339;Archdale Rd at Washington St;42,2926659;-71,1211954;339;Archdale Rd at Washington St;42,292666;-71,121195;5147
895;01/09/2019 14:41;01/09/2019 14:56;179;MIT Vassar St;42,3556012;-71,1039448;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;5035
6515;01/09/2019 14:41;01/09/2019 16:29;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;5038
598;01/09/2019 14:41;01/09/2019 14:51;79;Beacon St at Washington / Kirkland;42,37842;-71,105668;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;2419
482;01/09/2019 14:41;01/09/2019 14:49;104;Harvard University Radcliffe Quadrangle at Shepard St / Garden St;42,380287;-71,125107;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;4362
1397;01/09/2019 14:41;01/09/2019 15:04;194;Broadway St at Mt Pleasant St;42,3861414;-71,0782814;392;Glendale Square (Ferry St at Broadway);42,414802;-71,047726;3707
2281;01/09/2019 14:41;01/09/2019 15:19;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;5445
2280;01/09/2019 14:41;01/09/2019 15:19;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;5210
2344;01/09/2019 14:41;01/09/2019 15:20;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;4270
1324;01/09/2019 14:41;01/09/2019 15:03;94;Main St at Austin St;42,375603;-71,064608;318;Ames St at Broadway;42,363693;-71,087567;3141
2338;01/09/2019 14:41;01/09/2019 15:20;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;5177
1698;01/09/2019 14:41;01/09/2019 15:09;141;Kendall Street;42,3635602;-71,0821679;369;Boston Public Market;42,362549;-71,057374;5610
4239;01/09/2019 14:41;01/09/2019 15:52;226;Commonwealth Ave At Babcock St;42,3515474;-71,1212625;331;Huntington Ave at Mass Art;42,336586;-71,09887;1326
2816;01/09/2019 14:41;01/09/2019 15:28;196;Roxbury YMCA - Warren St at MLK Blvd;42,3178733;-71,0824308;19;Park Dr at Buswell St;42,347241;-71,105301;2980
602;01/09/2019 14:41;01/09/2019 14:51;361;Deerfield St at Commonwealth Ave;42,3492438;-71,0972821;9;Commonwealth Ave at Agganis Way;42,351692;-71,119035;3145
1691;01/09/2019 14:41;01/09/2019 15:10;141;Kendall Street;42,3635602;-71,0821679;369;Boston Public Market;42,362549;-71,057374;5572
3954;01/09/2019 14:41;01/09/2019 15:47;226;Commonwealth Ave At Babcock St;42,3515474;-71,1212625;160;Wentworth Institute of Technology - Huntington Ave at Vancouver St;42,337586;-71,096271;2346
1864;01/09/2019 14:42;01/09/2019 15:13;31;Seaport Hotel - Congress St at Seaport Ln;42,3488103;-71,0416774;61;Boylston St at Fairfield St;42,348762;-71,082383;4442
913;01/09/2019 14:42;01/09/2019 14:57;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;342;Boylston St at Jersey St;42,344651;-71,097325;5048
468;01/09/2019 14:42;01/09/2019 14:49;107;Ames St at Main St;42,3625;-71,08822;416;Blossom St at Charles St;42,364356;-71,069594;2159
1725;01/09/2019 14:42;01/09/2019 15:10;115;Porter Square Station;42,387995;-71,119084;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;5165
438;01/09/2019 14:42;01/09/2019 14:49;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;47;Cross St at Hanover St;42,362811;-71,056067;3918
1132;01/09/2019 14:42;01/09/2019 15:01;24;Seaport Square - Seaport Blvd at Northern Ave;42,3514819;-71,0443609;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;4702
550;01/09/2019 14:42;01/09/2019 14:51;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;176;Lesley University;42,386748;-71,119019;4259
2742;01/09/2019 14:42;01/09/2019 15:28;94;Main St at Austin St;42,375603;-71,064608;120;Beacon St at Charles St;42,356052;-71,069849;4856
3755;01/09/2019 14:42;01/09/2019 15:44;189;Kendall T;42,3624278;-71,0849547;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;4451
6636;01/09/2019 14:42;01/09/2019 16:33;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;2985
533;01/09/2019 14:42;01/09/2019 14:51;412;Washington St at Peters Park;42,3430329;-71,0668873;81;Chinatown T Stop;42,352409;-71,062679;3172
4155;01/09/2019 14:42;01/09/2019 15:52;33;Kenmore Square;42,348706;-71,097009;107;Ames St at Main St;42,3625;-71,08822;2667
4157;01/09/2019 14:42;01/09/2019 15:52;33;Kenmore Square;42,348706;-71,097009;107;Ames St at Main St;42,3625;-71,08822;4352
4757;01/09/2019 14:42;01/09/2019 16:02;33;Kenmore Square;42,348706;-71,097009;120;Beacon St at Charles St;42,356052;-71,069849;3680
127;01/09/2019 14:42;01/09/2019 14:44;179;MIT Vassar St;42,3556012;-71,1039448;179;MIT Vassar St;42,355601;-71,103945;3717
4888;01/09/2019 14:42;01/09/2019 16:04;33;Kenmore Square;42,348706;-71,097009;120;Beacon St at Charles St;42,356052;-71,069849;5145
670;01/09/2019 14:42;01/09/2019 14:54;358;Medford St at Charlestown BCYF;42,3804295;-71,0605572;280;Main St at Baldwin St;42,380857;-71,070629;5635
4849;01/09/2019 14:43;01/09/2019 16:03;33;Kenmore Square;42,348706;-71,097009;120;Beacon St at Charles St;42,356052;-71,069849;5017
2964;01/09/2019 14:43;01/09/2019 15:32;61;Boylston St at Fairfield St;42,348762;-71,082383;23;Boston City Hall - 28 State St;42,35892;-71,057629;3700
3847;01/09/2019 14:43;01/09/2019 15:47;226;Commonwealth Ave At Babcock St;42,3515474;-71,1212625;160;Wentworth Institute of Technology - Huntington Ave at Vancouver St;42,337586;-71,096271;5504
413;01/09/2019 14:43;01/09/2019 14:50;96;Cambridge Main Library at Broadway / Trowbridge St;42,373379;-71,111075;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;4470
1358;01/09/2019 14:43;01/09/2019 15:06;47;Cross St at Hanover St;42,362811;-71,056067;222;Troy Boston;42,343749;-71,062256;3400
1883;01/09/2019 14:43;01/09/2019 15:15;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;92;University of Massachusetts Boston - Campus Center;42,312189;-71,036486;5581
593;01/09/2019 14:43;01/09/2019 14:53;78;Union Square - Somerville;42,3796581;-71,0939428;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;3961
1102;01/09/2019 14:43;01/09/2019 15:02;381;Inman Square at Springfield St.;42,3743841;-71,1001575;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;3828
1203;01/09/2019 14:43;01/09/2019 15:04;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;82;Beacon St at Tappan St;42,338267;-71,138947;4939
684;01/09/2019 14:43;01/09/2019 14:55;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;4663
6976;01/09/2019 14:44;01/09/2019 16:40;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;70;Harvard Kennedy School at Bennett St / Eliot St;42,372217;-71,121881;3452
1859;01/09/2019 14:44;01/09/2019 15:15;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;92;University of Massachusetts Boston - Campus Center;42,312189;-71,036486;4990
2112;01/09/2019 14:44;01/09/2019 15:19;181;Huron Ave At Vassal Lane;42,3816506;-71,1342698;224;Fresh Pond Reservation;42,382678;-71,143479;5615
520;01/09/2019 14:44;01/09/2019 14:53;108;Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St;42,377945;-71,116865;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;4708
962;01/09/2019 14:44;01/09/2019 15:00;24;Seaport Square - Seaport Blvd at Northern Ave;42,3514819;-71,0443609;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;3539
353;01/09/2019 14:44;01/09/2019 14:50;61;Boylston St at Fairfield St;42,348762;-71,082383;52;Newbury St at Hereford St;42,348717;-71,085954;4345
1373;01/09/2019 14:44;01/09/2019 15:07;384;Clarendon St at Newbury St;42,3515531;-71,0756903;116;359 Broadway - Broadway at Fayette Street;42,370803;-71,104412;2804
381;01/09/2019 14:44;01/09/2019 14:51;206;Government Center - Cambridge St at Court St;42,3598025;-71,0596078;192;Purchase St at Pearl St;42,354659;-71,053181;1643
603;01/09/2019 14:44;01/09/2019 14:54;228;One Memorial Drive;42,3616193;-71,0804355;195;Child St at North St;42,371505;-71,072493;2496
1480;01/09/2019 14:44;01/09/2019 15:09;42;Boylston St at Arlington St;42,3520548;-71,0704869;361;Deerfield St at Commonwealth Ave;42,349244;-71,097282;2426
1044;01/09/2019 14:44;01/09/2019 15:02;381;Inman Square at Springfield St.;42,3743841;-71,1001575;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;2214
